,Kirkovo,61,,43.1833333,26.8166667
bj,pelelan,Pélélan,01,,9.25,1.5166667
bj,pele,Pélé,11,,8.3166667,1.8166667
bj,pelima,Pélima,01,,10.2666667,1.5666667
bj,pelinmpo,Pélinmpo,03,,11.6166667,2.4166667
bj,pemessoulou,Pémessoulou,01,,9.25,1.55
bj,pemovou,Pémovou,01,,10.6166667,1.4333333
bj,pendissari,Pendissari,01,,10.7166667,1.1166667
bj,penelan,Pènèlan,01,,9.25,1.5166667
bj,penesolu,Penesolu,01,,9.25,1.55
bj,penesoulou,Pénésoulou,01,,9.25,1.55
bj,penessoulou,Pénéssoulou,01,,9.25,1.55
bj,penesulu,Penesulu,01,,9.25,1.55
bj,pennsagou,Pennsagou,01,,10.75,1.4
bj,pennsibou,Pennsibou,01,,10.4666667,1.2333333
bj,pensougou,Pensougou,01,,10.7833333,1.4166667
bj,peonga,Péonga,03,,10.3333333,3.2666667
bj,peounko,Péounko,01,,10.2291667,1.9994444
bj,pepekino,Pépékino,10,,9.35,2.7
bj,pepelou,Pépélou,11,,8.1166667,1.6833333
bj,pepepeterou,Pépépétérou,10,,9.3,2.5833333
bj,peperkou,Peperkou,01,,10.45,1.45
bj,peregourou,Pérégourou,03,,9.8166667,2.9833333
bj,perere,Pèrèrè,03,,9.7994444,2.9927778
bj,pererou,Pérérou,03,,9.4,2.3166667
bj,perma,Perma,01,,10.1208333,1.4375
bj,peroubouko,Péroubouko,03,,9.55,3.05
bj,pessar,Pessar,01,,9.6833333,1.5166667
bj,pessi,Pessi,01,,10.2666667,1.6833333
bj,pessoulou,Péssoulou,03,,10.35,2.3
bj,pessourou,Pessourou,03,,10.2833333,3.2666667
bj,petagba,Pétagba,18,,7.5166667,1.7
bj,peteki,Pétéki,18,,7.4166667,1.8333333
bj,petinou,Pétinou,01,,10.6166667,0.9333333
bj,piami,Piami,03,,10.95,3.6333333
bj,pigourou,Pigourou,03,,10.6833333,2.8666667
bj,pigre,Pigré,03,,11.4166667,2.5666667
bj,pikire,Pikire,01,,10.7333333,2.1333333
bj,pingou,Pingou,01,,10.6833333,1.1
bj,pinhora,Pinhora,03,,9.7333333,3.1333333
bj,pinkerinko,Pinkérinko,03,,10.9666667,3.75
bj,pinzi,Pinzi,03,,10.9833333,3.5666667
bj,piougou,Piougou,01,,9.4333333,1.6166667
bj,pipingou,Pipingou,01,,10.65,1.4333333
bj,pira,Pira,11,,8.5,1.7333333
bj,poba,Poba,12,,6.8166667,1.6333333
bj,pobe,Pobé,17,32983,6.9666667,2.6833333
bj,pobinson,Pobinson,03,,11.5333333,2.6833333
bj,podave,Podavé,12,,6.7666667,1.7833333
bj,podji,Podji,12,,6.9166667,1.8
bj,podji,Podji,14,,6.3833333,2.5833333
bj,podo,Podo,07,,11.15,2.9833333
bj,pogi,Pogi,14,,6.3833333,2.5833333
bj,pogou,Pogou,03,,11.2166667,2.2333333
bj,poguirou,Poguirou,03,,11.3833333,2.55
bj,pokanme,Pokanmé,18,,7.4166667,1.8333333
bj,pokina,Pokina,18,,6.9833333,2.3333333
bj,pokoussourou,Pokoussourou,03,,11.5,2.4833333
bj,poludji,Poludji,18,,7.1666667,1.7333333
bj,pom-pongou,Pom-Pongou,01,,10.7333333,1.3333333
bj,poncame,Poncamé,12,,6.8,1.7833333
bj,pondissari,Pondissari,01,,10.7166667,1.1166667
bj,ponndon,Ponndon,01,,9.6333333,1.4666667
bj,pont-ana,Pont-Ana,09,,6.4333333,2.1333333
bj,ponto arhan,Ponto Arhan,18,,7.3,2.4166667
bj,porga,Porga,01,,11.0488889,0.9725
bj,porhou,Porhou,01,,10.6,1.4166667
bj,porto-novo,Porto-Novo,16,,6.4833333,2.6166667
bj,posseyeye,Possèyèye,08,,10.2833333,1.3333333
bj,pota,Pota,18,,7.3333333,1.9166667
bj,potibakoutega,Potibakoutéga,01,,10.7333333,0.9333333
bj,poto,Poto,03,,11.3333333,2.5166667
bj,pototoumara,Pototoumara,03,,11.4,2.3833333
bj,pouebe,Pouébé,03,,8.9166667,2.5666667
bj,pouela,Pouéla,03,,10.8166667,3.4333333
bj,poulagoyekire,Poulagoyékire,03,,10.1666667,3.15
bj,poungafaga,Poungafaga,01,,10.65,1.3833333
bj,poupoure,Poupouré,01,,10.3,1.6333333
bj,pourari,Pourari,10,,9.2666667,2.3833333
bj,pouri,Pouri,01,,10.9333333,1.0833333
bj,pourniari,Pourniari,01,,10.8,0.9833333
bj,povidji,Povidji,04,,6.3333333,1.8333333
bj,prekete,Prékété,01,,8.6666667,1.6333333
bj,pshumko,Pshumko,01,,10.2291667,1.9994444
bj,quereke,Quereke,03,,9.7333333,2.5166667
bj,quinto,Quinto,14,,6.6333333,2.4166667
bj,rabanou,Rabanou,03,,10.6666667,2.8333333
bj,rafaitchikpa,Rafaïtchikpa,01,,9.45,1.4666667
bj,rhomte,Rhomté,18,,7.1333333,1.7166667
bj,rini lafia,Rini Lafia,03,,11.9666667,3.2166667
bj,saapoupouta,Saapoupouta,03,,11.3,2.9
bj,saare,Saare,03,,10.2,2.6
bj,saa,Saa,03,,11.1766667,3.0702778
bj,saassibadou,Sâassibadou,03,,11.4833333,2.4333333
bj,saassissi,Saâssissi,03,,11.4833333,2.45
bj,sabalagban,Sabalagban,11,,8.0166667,2.2
bj,sabalouagba,Sabalouagba,11,,8.0166667,2.1833333
bj,sabia-arale-kpavo,Sabia-Aralé-Kpavo,03,,9.7,3.05
bj,sabikawarou,Sabikawarou,03,,9.6,2.9833333
bj,sabikono,Sabikono,03,,9.5,3.1166667
bj,sabinesson,Sabinésson,03,,11.0333333,2.2833333
bj,sabiniekonkouarou,Sabiniékonkouarou,03,,11.4666667,2.5333333
bj,sabi sammbo,Sabi Sammbo,03,,9.75,3.0
bj,sabisse konpararou,Sabissé Konpararou,10,,9.45,2.6333333
bj,sabiyerimafowa,Sabiyèrimafowa,01,,9.9833333,1.6666667
bj,sabo,Sabo,03,,11.0,3.5333333
bj,sadatchi,Sadatchi,12,,7.0333333,1.65
bj,sadia-kpara,Sadia-Kpara,03,,11.5666667,3.5166667
bj,sagabia,Sagabia,03,,11.35,2.5333333
bj,sagon,Sagon,18,,7.1666667,2.4
bj,sahe-abigo,Sahé-Abigo,18,,7.0666667,1.95
bj,sahe-loukpe,Sahé-Loukpé,18,,7.0666667,1.9333333
bj,sahe,Sahé,18,,7.05,1.9166667
bj,saho,Saho,03,,11.4166667,2.3166667
bj,sahouame,Sahouamé,18,,7.0833333,1.75
bj,sahouane-gleta,Sahouane-Gléta,18,,7.0666667,1.7833333
bj,sahoudo,Sahoudo,12,,6.85,1.9833333
bj,sahoue dakpla,Sahoué Dakpla,04,,6.55,1.9
bj,sahoue douto,Sahoué Douto,04,,6.55,1.8833333
bj,sahoue doutou,Sahoué Doutou,04,,6.55,1.8833333
bj,sahoue houeyogbe,Sahoué Houéyogbé,04,,6.55,1.8666667
bj,sahoue zougbonou,Sahoué Zougbonou,15,,6.55,1.8166667
bj,sakabansi,Sakabansi,03,,10.05,3.3833333
bj,sakalanga,Sakalanga,13,,9.6666667,1.75
bj,sakana,Sakana,10,,9.05,2.5
bj,sakangaiparou,Sakangaiparou,03,,10.25,2.9666667
bj,sakannou,Sakannou,01,,10.7166667,1.0333333
bj,sakaoua,Sakaoua,03,,11.8333333,3.2333333
bj,sakaro,Sakaro,03,,10.1166667,2.3833333
bj,sakarou,Sakarou,03,,9.5166667,2.5166667
bj,sakasson,Sakasson,01,,10.0166667,1.4166667
bj,sakawa-kouarategui,Sakawa-Kouaratégui,03,,11.85,3.2166667
bj,sakawa,Sakawa,03,,11.8333333,3.2333333
bj,sakererou,Sakérérou,03,,9.8166667,3.0333333
bj,sakete,Sakété,17,30111,6.7166667,2.6666667
bj,sakete,Sakété,18,,7.3666667,1.9833333
bj,sakoehoum,Sakoéhoum,01,,10.9333333,1.0666667
bj,sakonou,Sakonou,01,,10.7833333,1.0166667
bj,sako,Sako,03,,9.85,3.2333333
bj,sako,Sako,11,,8.1333333,1.9333333
bj,sakouani,Sakouani,03,,11.8333333,3.2333333
bj,sakouan,Sakouan,03,,11.8333333,3.2333333
bj,sakouna-neugbawaperoun,Sakouna-Neugbawaperoun,01,,9.3666667,1.85
bj,sakouna,Sakouna,01,,9.3666667,1.8833333
bj,sakouoha ii,Sakouoha II,01,,9.3666667,1.85
bj,sakouoha i,Sakouoha I,01,,9.3666667,1.8833333
bj,sakoursi,Sakoursi,01,,9.9166667,1.45
bj,sakpanou,Sakpanou,10,,9.1666667,2.5166667
bj,sakpeta,Sakpéta,18,,7.2833333,1.6666667
bj,sakpoa-tani,Sakpoa-Tani,01,,9.9166667,1.5833333
bj,sakrigourou,Sakrigourou,01,,10.7166667,2.0333333
bj,sakwan,Sakwan,03,,11.8333333,3.2333333
bj,salakpalou,Salakpalou,03,,9.7166667,2.7833333
bj,salamanga,Salamanga,01,,9.2166667,1.7666667
bj,salananga,Salananga,01,,9.2166667,1.7666667
bj,salmanga,Salmanga,01,,9.2166667,1.7666667
bj,salonzi,Salonzi,03,,10.7166667,3.5833333
bj,salou,Salou,03,,9.5,2.9833333
bj,samadjagon,Samadjagon,18,,7.3333333,2.0
bj,samahou,Samahou,01,,10.6833333,0.9166667
bj,sambalrhou,Sambalrhou,01,,9.95,1.5166667
bj,samerinega,Samérinéga,03,,9.25,3.1333333
bj,samerou,Samérou,03,,9.7694444,2.2683333
bj,sami,Sami,16,,6.3666667,2.6166667
bj,sammboga,Sammboga,03,,9.1833333,3.0666667
bj,samokonarou,Samokonarou,03,,10.2666667,2.8333333
bj,samokonerou,Samokonérou,03,,10.3666667,2.8166667
bj,samone,Samoné,03,,9.6166667,2.6666667
bj,samou,Samou,03,,11.25,2.25
bj,sam,Sam,03,,11.0333333,2.7333333
bj,sanagou,Sanagou,01,,10.3833333,0.7833333
bj,sanahollou,Sanahollou,01,,9.6833333,1.4
bj,sanbehou,Sanbéhou,01,,10.6,0.8833333
bj,sanboga,Sanboga,03,,9.1833333,3.0666667
bj,sanbuioum,Sanbuioum,01,,10.7833333,1.0833333
bj,sandala,Sandala,01,,10.5833333,0.95
bj,sanda,Sanda,01,,9.6166667,1.4
bj,sandeou,Sandéou,11,,8.1166667,2.7166667
bj,sandilo,Sandilo,03,,9.5166667,3.15
bj,sanegado,Sanégado,03,,10.2666667,3.3
bj,sanemou,Sanemou,03,,9.7694444,2.2683333
bj,sanemu,Sanemu,03,,9.7666667,2.2833333
bj,sangbaga,Sangbaga,01,,9.5166667,1.9
bj,sangbanga,Sangbanga,01,,9.5166667,1.9
bj,sangkoro,Sangkoro,01,,9.8666667,1.8166667
bj,sangou,Sangou,01,,10.85,1.4666667
bj,sangvarseu,Sangvarseu,01,,9.8333333,1.65
bj,sanifoourh,Sanifoourh,01,,9.6666667,1.7833333
bj,sanime,Sanimé,03,,9.6333333,3.15
bj,saninba,Saninba,03,,10.95,3.75
bj,saniouri,Saniouri,01,,10.5333333,1.0166667
bj,sankoude,Sankoudé,03,,9.7166667,3.1333333
bj,sankourou,Sankourou,01,,9.85,1.8
bj,sanpehou,Sanpéhou,01,,10.65,0.9
bj,sanpeto,Sanpéto,03,,11.6166667,2.4333333
bj,sanro,Sanro,10,,9.35,2.5333333
bj,sanrou,Sanrou,03,,11.1833333,2.8666667
bj,san,San,11,,7.6333333,1.7166667
bj,sansikagou,Sansikagou,03,,11.1,2.75
bj,sansi,Sansi,03,,9.95,3.4166667
bj,sanson,Sanson,10,,9.2666667,2.4333333
bj,sansora,Sansora,03,,11.0875,2.7597222
bj,sansoro,Sansoro,03,,11.0875,2.7597222
bj,sanssandowero,Sanssandowéro,03,,9.8666667,3.1666667
bj,santiahon,Santiahon,01,,10.75,1.0833333
bj,santou,Santou,03,,9.7166667,2.85
bj,santu,Santu,03,,9.7166667,2.85
bj,sanworo,Sanworo,10,,9.0833333,2.4833333
bj,sanyerangou,Sanyèrangou,01,,9.95,1.65
bj,saodou,Saodou,03,,10.1833333,2.35
bj,saonzi,Saonzi,03,,10.7166667,3.5833333
bj,saore,Saoré,03,,10.2,2.6
bj,saore-son,Saoré-Son,03,,10.2333333,2.5166667
bj,saoubeze,Saoubézé,03,,10.75,3.6
bj,saoutiouri,Saoutiouri,13,,9.6333333,1.65
bj,saovsar,Saovsar,01,,9.7,1.5333333
bj,sapaga,Sapaga,13,,9.6666667,1.6333333
bj,sapande,Sapandé,01,,10.5666667,0.8
bj,sapantandi,Sapantandi,01,,10.5666667,0.8
bj,sarakpara,Sarakpara,03,,9.7833333,2.95
bj,sarakparou,Sarakparou,03,,9.9666667,3.0333333
bj,saramanga,Saramanga,01,,9.2166667,1.7666667
bj,saramankoulou,Saramankoulou,03,,11.0833333,2.3166667
bj,sarawalou,Sarawalou,10,,9.2666667,2.6
bj,sargayore,Sargayoré,01,,10.4166667,1.5833333
bj,sargayoure,Sargayouré,01,,10.4166667,1.5833333
bj,sarhira,Sarhira,01,,9.8833333,1.45
bj,saro,Saro,01,,10.6333333,0.8833333
bj,saro,Saro,03,,10.8333333,2.65
bj,sarro,Sarro,03,,10.8333333,2.65
bj,sa,Sa,03,,11.1766667,3.0702778
bj,sasegoui-basago,Saségoui-Basago,18,,7.3166667,1.9
bj,satoha,Satoha,03,,11.0833333,2.2833333
bj,savalou,Savalou,11,30187,7.9333333,1.9666667
bj,savalu,Savalu,11,,7.9333333,1.9666667
bj,save,Savé,11,75973,8.0333333,2.4833333
bj,savi,Savi,09,,6.4166667,2.1
bj,sawere,Sawere,03,,10.2,2.6
bj,sawo,Sawo,11,,7.8333333,1.8
bj,sawoundi,Sawoundi,01,,9.45,1.7666667
bj,sayacrou,Sayacrou,01,,10.3333333,2.0
bj,sayakrou,Sayakrou,01,,10.3333333,2.0
bj,sayounga,Sayounga,03,,9.25,3.1333333
bj,sayounkparo,Sayounkparo,03,,9.2333333,3.0833333
bj,sazakounga,Sazakounga,03,,9.5333333,3.0333333
bj,sazue,Sazué,04,,6.4333333,1.8
bj,sebana,Sébana,03,,10.5333333,3.55
bj,sebe,Sébé,03,,9.8333333,2.6166667
bj,sebiro,Sébiro,03,,9.7,2.8333333
bj,sebou,Sébou,10,,9.3166667,2.4833333
bj,sece,Sece,01,,9.4833333,1.7833333
bj,secougourou gando,Secougourou Gando,01,,10.3666667,1.7666667
bj,secougourou,Sécougourou,01,,10.3833333,1.75
bj,sedje,Sédjè,14,,6.7,2.3833333
bj,sedje,Sèdjé,16,,6.4833333,2.6666667
bj,segbana,Ségbana,03,,10.9277778,3.6930556
bj,segbekerou,Segbékérou,01,,10.2166667,1.7166667
bj,segbohoue,Sègbohouè,04,,6.4,1.9666667
bj,segboroue,Segboroué,04,,6.4,1.9666667
bj,segborue,Segborue,04,,6.4,1.9666667
bj,segbo,Sègbo,04,,6.5166667,1.8333333
bj,segbourne,Segbourne,04,,6.4,1.9666667
bj,segbowe,Segbowe,04,,6.4,1.9666667
bj,segogourou,Ségogourou,03,,11.1166667,2.35
bj,segoun,Ségoun,18,,7.3333333,1.9
bj,segourounga,Ségourounga,10,,9.0,2.6333333
bj,segourou,Ségourou,10,,9.0,2.6
bj,segou,Ségou,02,,6.6166667,2.2166667
bj,segou,Ségou,03,,10.1833333,2.9333333
bj,segoutou,Ségoutou,10,,9.05,2.75
bj,segre,Ségré,01,,9.5166667,1.7333333
bj,sehon,Sèhon,04,,6.35,1.9166667
bj,sehoumi,Sèhoumi,04,,6.5,1.9666667
bj,sein,Sein,03,,11.2833333,3.55
bj,sekai,Sékai,03,,10.4666667,3.7166667
bj,sekale,Sékalé,03,,11.35,2.9833333
bj,sekanon,Sékanon,01,,10.7166667,1.0333333
bj,sekare,Sékaré,03,,11.2333333,2.8666667
bj,sekere,Sékéré,03,,10.45,2.45
bj,seke,Séké,01,,10.1166667,2.1166667
bj,sekkou,Sékkou,02,,6.6166667,2.2166667
bj,sekoboumparo,Sékoboumparo,03,,9.85,3.3166667
bj,sekobounkperou,Sékobounkpérou,03,,9.6666667,3.2666667
bj,sekolrho,Sèkolrho,13,,9.6333333,1.7333333
bj,sekomkparo,Sékomkparo,03,,9.9166667,3.4
bj,seko,Séko,14,,6.6,2.45
bj,sekossononkparou,Sekossononkparou,03,,10.4166667,2.8
bj,sekougourou gando,Sékougourou Gando,01,,10.3666667,1.7666667
bj,sekougourou,Sékougourou,01,,10.3833333,1.75
bj,sekoukparou,Sékoukparou,03,,10.0666667,2.35
bj,sekoupouarou,Sékoupouarou,03,,10.4333333,2.45
bj,sekou,Sékou,02,,6.6166667,2.2166667
bj,selikiti,Sélikiti,03,,10.6166667,3.8166667
bj,selonkparou,Sélonkparou,03,,11.45,2.6333333
bj,semalabokou,Sémalabokou,03,,11.4,2.6333333
bj,semalrhou,Semalrhou,01,,9.6,1.7333333
bj,semankale,Sémankalé,03,,10.3333333,2.9833333
bj,seme-akiza,Sémé-Akiza,18,,6.95,2.0166667
bj,semehoun-nanbouli,Séméhoun-Nanbouli,01,,10.8666667,0.95
bj,semere,Sèmèrè,01,,9.5513889,1.3697222
bj,seme,Sèmè,16,,6.3666667,2.6166667
bj,semi,Semi,16,,6.3666667,2.6166667
bj,semmbouassare,Semmbouassaré,03,,11.6333333,2.4166667
bj,senagveou,Sénagvéou,01,,9.9666667,1.6666667
bj,senakouasso,Sénakouasso,10,,9.1333333,2.5833333
bj,senarou,Sénarou,03,,9.5880556,2.6444444
bj,sende,Sendé,03,,11.6166667,3.5
bj,senouorou,Sénouorou,10,,9.35,2.6666667
bj,senou,Sénou,10,,9.2166667,2.5166667
bj,senu,Senu,10,,9.2166667,2.5166667
bj,seougegon,Séougégon,18,,7.4,1.8
bj,sepounga,Sépounga,01,,10.3166667,1.65
bj,seralra,Seralra,01,,9.6666667,1.55
bj,serarou,Sérarou,03,,9.5880556,2.6444444
bj,seraru,Seraru,03,,9.5880556,2.6444444
bj,sera,Séra,01,,10.4,1.7666667
bj,serebani,Sérébani,03,,10.8,3.4666667
bj,serebou,Sérébou,03,,10.7333333,2.9833333
bj,serediounga,Serediounga,01,,9.5166667,1.7833333
bj,serekali,Sérékali,03,,9.9166667,3.0333333
bj,serekibe,Sérékibé,03,,10.8333333,3.4666667
bj,sere,Séré,03,,9.9666667,3.0833333
bj,seretiouri,Sérètiouri,13,,9.75,1.65
bj,sere-wandirou,Séré-Wandirou,03,,9.9666667,3.0833333
bj,serhalrha,Serhalrha,01,,9.6666667,1.55
bj,serholrhou,Sérholrhou,13,,9.6666667,1.6166667
bj,seri,Séri,01,,10.7166667,1.05
bj,seriveri,Serivèri,13,,9.7166667,1.7333333
bj,serki-fari,Serki-Fari,03,,11.6833333,3.2
bj,seroua,Sêroua,01,,9.8833333,1.4833333
bj,serouhe,Sérouhé,18,,6.9,2.2833333
bj,serou,Sérou,03,,10.0333333,2.5333333
bj,serser,Serser,01,,9.4833333,1.7833333
bj,se,Sé,04,,6.4833333,1.8333333
bj,sessera,Sésséra,03,,9.7666667,3.0
bj,sesserha,Sessérha,01,,9.85,1.5
bj,sesse,Séssé,01,,9.4833333,1.7833333
bj,seterra,Séterra,01,,9.9,1.3666667
bj,setimsi,Setimsi,01,,9.55,1.8666667
bj,setmsi-kpemrhou,Setmsi-Kpemrhou,01,,9.55,1.8666667
bj,setto,Setto,18,,7.5,2.0666667
bj,seyadinkourou,Seyadinkourou,03,,11.1833333,2.3
bj,shini,Shini,03,,9.8333333,3.0166667
bj,shin,Shin,03,,9.8333333,3.0166667
bj,sibado,Sibado,03,,9.8,2.9666667
bj,siboongou,Siboongou,01,,9.7333333,1.8166667
bj,side,Sidé,10,,9.0166667,2.6
bj,sidikoulou,Sidikoulou,03,,11.1833333,2.3166667
bj,sienou,Siénou,01,,10.65,0.8666667
bj,sietarha,Siètarha,01,,9.9,1.3666667
bj,siki,Siki,03,,10.1833333,2.3833333
bj,sikki,Sikki,03,,10.1833333,2.3833333
bj,sikouro,Sikouro,03,,10.0333333,2.7666667
bj,sikuro,Sikuro,03,,10.0333333,2.7666667
bj,silra-galorha,Silra-Galorha,01,,9.9333333,1.6333333
bj,simbekerou,Simbékérou,01,,10.2166667,1.7166667
bj,simia,Simia,01,,10.3166667,1.95
bj,simlita,Simlita,18,,7.1,1.7
bj,sinabandou,Sinabandou,03,,11.35,2.95
bj,sinabanou,Sinabanou,03,,10.6166667,2.6666667
bj,sinaghere,Sinaghéré,01,,10.15,2.1333333
bj,sinagourougando,Sinagourougando,03,,9.8166667,3.1333333
bj,sinagourou,Sinagourou,03,,11.1166667,2.7833333
bj,sinagourou,Sinagourou,10,,9.0,2.6
bj,sinaguru,Sinaguru,03,,11.1166667,2.7833333
bj,sinakperou,Sinakpérou,01,,9.15,2.1666667
bj,sinanagourou,Sinanagourou,03,,11.1166667,2.7833333
bj,sinande,Sinandé,03,,10.3447222,2.3791667
bj,sinaou,Sinaou,01,,9.1666667,2.25
bj,sinaou,Sinaou,03,,9.5833333,3.0833333
bj,sinassenou,Sinassénou,03,,10.6833333,2.75
bj,sinassinrou,Sinassinrou,03,,9.8,3.2166667
bj,sinawanonkoulou,Sinawanonkoulou,03,,11.2,2.35
bj,sinawarou,Sinawarou,01,,10.2166667,1.9833333
bj,sinawongourou,Sinawongourou,03,,11.1166667,2.7833333
bj,sindori tonea,Sindori Tonéa,01,,10.7666667,0.95
bj,sinekoga,Sinékoga,03,,11.4166667,2.7666667
bj,sinekparou,Sinékparou,03,,11.1666667,2.8833333
bj,sinende,Sinendé,03,,10.3447222,2.3791667
bj,singkieni,Singkiéni,01,,10.6166667,0.9
bj,sinhoue-hounto,Sinhoué-Hounto,18,,7.05,2.0
bj,sinhoue-logo,Sinhoué-Logo,18,,7.05,1.9833333
bj,sinhoue-pota,Sinhoué-Pota,18,,7.0333333,1.9666667
bj,sinhoue,Sinhoué,18,,7.0333333,1.9833333
bj,sinhoue-zoume,Sinhoué-Zoumé,18,,7.0166667,1.9833333
bj,sininde,Sinindé,03,,10.3447222,2.3791667
bj,sinlito,Sinlito,18,,7.15,1.7166667
bj,sinmperekoga,Sinmpérékoga,03,,11.4666667,2.4166667
bj,sinmperekou,Sinmpérékou,03,,11.3166667,2.4833333
bj,sinmpererou,Sinmpérérou,01,,10.1833333,1.9
bj,sinmperou,Sinmpérou,03,,11.3,2.5
bj,sinngreu,Sinngreu,01,,9.5166667,1.7333333
bj,sinoou,Sinoou,01,,10.1666667,2.2
bj,sinou,Sinou,10,,9.2166667,2.5166667
bj,sinwa,Sinwa,03,,11.0166667,2.4166667
bj,sinwogo,Sinwogo,03,,11.1,2.3
bj,siona,Siona,03,,9.5666667,2.5666667
bj,siourou,Siourou,10,,9.2166667,2.35
bj,sirapara,Sirapara,03,,9.8,2.9
bj,sirarou,Sirarou,03,,9.5880556,2.6444444
bj,sireboine,Siréboiné,01,,10.8833333,0.9166667
bj,sirikou,Sirikou,03,,11.2166667,2.3666667
bj,siri,Siri,01,,10.7833333,1.6833333
bj,sissikourou,Sissikourou,03,,10.25,2.8666667
bj,sissinou,Sissinou,03,,10.2833333,2.45
bj,soammborekou,Soammborékou,01,,10.1833333,1.95
bj,soaodou,Soaodou,01,,10.2833333,1.9833333
bj,soa,Soa,01,,10.3833333,1.6333333
bj,so-ava,Sô-Ava,14,,6.5,2.4
bj,so avo,Sô Avo,14,,6.5,2.4
bj,so-awa,So-Awa,14,,6.5,2.4
bj,soa wodou,Soa Wodou,03,,9.9666667,2.7333333
bj,sobabinkberou,Sobabinkbérou,03,,10.0333333,3.1833333
bj,soborogou,Soborogou,03,,11.3666667,2.4166667
bj,sobosigon,Sobosigon,18,,7.3166667,1.8333333
bj,sobou,Sobou,03,,9.8833333,2.6833333
bj,so chanhui,Sô Chanhui,14,,6.4666667,2.4166667
bj,socotindji,Socotindji,03,,10.8527778,3.4297222
bj,sodemi,Sodémi,03,,10.3166667,3.35
bj,sodjagotoe,Sodjagotoe,18,,7.2,1.7333333
bj,soedji,Soédji,11,,8.0166667,1.85
bj,soglocodji,Soglocodji,02,,6.3833333,2.2166667
bj,sogolocodji,Sogolocodji,02,,6.3833333,2.2166667
bj,sogorou,Sogorou,03,,11.1,2.3
bj,sogo,Sogo,11,,7.85,1.9
bj,sohon,Sohon,04,,6.35,1.9166667
bj,sohoue-dovote,Sohoué-Dovoté,18,,7.1,1.95
bj,sohoue,Sohoué,18,,7.3333333,2.3166667
bj,sohouhousahoue,Sohouhousahoué,12,,6.8666667,1.6666667
bj,sohove,Sohové,18,,7.3333333,2.3166667
bj,soissare,Soissaré,03,,10.6666667,3.3833333
bj,soissarou,Soissarou,01,,10.2166667,2.0666667
bj,soka,Soka,03,,10.0166667,2.55
bj,soklogbo,Soklogbo,11,,7.6833333,2.25
bj,sokobo,Sokobo,01,,9.6166667,1.45
bj,sokotendji,Sokotendji,03,,10.8527778,3.4297222
bj,sokotindji,Sokotindji,03,,10.8527778,3.4297222
bj,sokotinji,Sokotinji,03,,10.8527778,3.4297222
bj,sokoubou,Sokoubou,03,,9.8166667,3.2333333
bj,sokoueou,Sokouéou,01,,10.9333333,1.0666667
bj,sokouhoue,Sokouhoué,12,,6.9,1.6833333
bj,sokoumberou,Sokoumbérou,03,,10.7333333,2.7833333
bj,sokoumeno,Sokouméno,10,,9.2833333,2.6166667
bj,sokoum,Sokoum,03,,9.8166667,2.7333333
bj,sokouno,Sokouno,10,,9.3666667,2.6666667
bj,sokplagon,Sokplagon,18,,7.3666667,1.7833333
bj,sokponta,Sokponta,11,,7.9,2.2
bj,sommborou,Sommborou,03,,11.1833333,2.3166667
bj,sonagouda,Sonagouda,01,,9.6666667,1.4166667
bj,sonaholou,Sonaholou,01,,9.6833333,1.4
bj,sona,Sona,03,,9.95,3.2833333
bj,sonboa,Sonboa,03,,10.5333333,2.6166667
bj,sondo-tioka,Sondo-Tioka,03,,11.4166667,3.1333333
bj,sondou,Sondou,03,,9.8166667,2.9833333
bj,sondo-yende,Sondo-Yendé,03,,11.4166667,3.1
bj,songorogourou,Songorogourou,03,,11.2833333,2.3666667
bj,songo,Songo,01,,9.5833333,1.45
bj,songoura,Songoura,03,,10.1833333,2.9
bj,sonhore,Sonhoré,03,,9.55,2.85
bj,sonkoura,Sonkoura,03,,11.3333333,2.3166667
bj,sonkpare,Sonkparé,07,,11.1333333,2.9166667
bj,sonmbararou,Sonmbararou,03,,11.15,2.8333333
bj,sonmberekerekou,Sonmbérékerekou,03,,11.2,2.4666667
bj,sono,Sono,03,,9.5166667,2.9166667
bj,sonoumon,Sonoumon,03,,9.7694444,2.2683333
bj,sonoumo,Sonoumo,03,,9.7694444,2.2683333
bj,sonoumo,Sonoumo,10,,9.4333333,2.5666667
bj,sonou,Sonou,18,,7.2,2.0
bj,sonpararou,Sonpararou,03,,9.8666667,2.9666667
bj,sonparerou,Sonparérou,01,,10.1833333,2.0666667
bj,sonri,Sonri,03,,9.8833333,3.1833333
bj,sonsonre,Sonsonré,03,,9.9,2.8666667
bj,sonsoro,Sonsoro,03,,11.0875,2.7597222
bj,sontou,Sontou,03,,9.7166667,2.85
bj,sontu,Sontu,03,,9.7166667,2.85
bj,sonviroukpere,Sonviroukpéré,03,,11.0833333,2.8833333
bj,sonwore,Sonworé,03,,11.35,2.4166667
bj,soouweniango,Soouwèniango,01,,9.8666667,1.4
bj,sopa,Sopa,18,,7.4166667,1.9666667
bj,sopa-tangagon,Sopa-Tangagon,18,,7.4166667,1.9666667
bj,soria gando,Soria Gando,03,,9.7833333,3.15
bj,soria,Soria,03,,9.7666667,3.1333333
bj,sorigando,Sorigando,03,,9.6666667,2.9166667
bj,sori,Sori,03,,10.7280556,2.7825
bj,sor,Sor,03,,10.7280556,2.7825
bj,sosabogto,Sosabogto,09,,6.4833333,2.1
bj,so shanhui,So Shanhui,14,,6.4666667,2.4166667
